"laterality","assessment","metric","position","age_group","athletes","age","date","value","mean_outlier_detect","sd_outlier_detect","Tmin","Tmax","is_outlier","sample_size_all_data","mean_value_all_data","sd_value_all_data","sample_size_age_data","mean_value_age_data","sd_value_age_data","sample_size_pos_data","mean_value_pos_data","sd_value_pos_data","sample_size_hand_data","mean_value_hand_data","sd_value_hand_data","zscore_all","zscore_age","zscore_hand","zscore_pos","percentile_all","percentile_age","percentile_hand","percentile_pos","last_value","value_change","pct_change","swc","was_significant","effect_size","effect_size_interpretation"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 2",24.9,2021-02-17,208.4,208.4,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.35,0.24,0.36,0.38,63.8,59.36,64.17,64.71,208.4,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 1",23.8,2021-02-17,225,225,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,1,0.92,1.01,1.15,84.07,82.13,84.39,87.51,225,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 15",24.5,2021-02-17,205,205,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.22,0.1,0.23,0.22,58.75,53.86,59.1,58.68,205,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 38",23.4,2021-02-17,206.4,206.4,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.28,0.15,0.28,0.28,60.85,56.14,61.21,61.2,206.4,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 34",21.2,2021-02-17,213.9,213.9,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.57,0.46,0.58,0.63,71.45,67.84,71.82,73.69,213.9,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","25-29 year old","athlete 10",25.5,2021-02-17,171,171,NA,NA,NA,NA,39,199.3,25.77,27,209.54,23.78,23,200.29,21.47,37,199.1,25.63,-1.1,-1.62,-1.1,-1.36,13.6,5.25,13.64,8.63,171,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","25-29 year old","athlete 22",26.5,2021-02-17,196,196,NA,NA,NA,NA,39,199.3,25.77,27,209.54,23.78,23,200.29,21.47,37,199.1,25.63,-0.13,-0.57,-0.12,-0.2,44.9,28.45,45.19,42.08,196,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 5",24.4,2021-02-17,226,226,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,1.04,0.96,1.05,1.2,84.99,83.18,85.31,88.44,226,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 4",22.5,2021-02-17,215,215,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.61,0.51,0.62,0.69,72.88,69.45,73.25,75.33,215,0,0,30.65,"Not Sig",0,"No Change"
"R","Anthropometry","Body Weight (lbs)","Defender","21-24 year old","athlete 35",24.5,2021-02-17,203.7,203.7,NA,NA,NA,NA,39,199.3,25.77,32,202.64,24.29,23,200.29,21.47,37,199.1,25.63,0.17,0.04,0.18,0.16,56.78,51.73,57.12,56.31,203.7,0,0,30.65,"Not Sig",0,"No Change"
"L","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 30",26.8,2021-02-18,243.05,243.05,1.26,239.26,246.84,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,2,268.51,48.65,-0.67,-0.81,-0.52,-0.78,25.21,20.9,30.03,21.72,235.48,7.57,3.22,30.65,"Not Sig",0.26,"Small"
"L","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 30",26.8,2021-02-18,142.83,142.83,2.46,135.46,150.2,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,2,170.41,52.89,-0.04,-0.24,-0.52,-0.17,48.59,40.64,30.1,43.4,137.13,5.7,4.15,30.65,"Not Sig",0.08,"Trivial"
"L","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 30",26.8,2021-02-18,39.84,39.84,0.5,38.33,41.34,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,2,37.51,0.61,1.6,1.34,3.81,1.99,94.56,91.01,99.99,97.66,35.75,4.08,11.41,30.65,"Not Sig",0.4,"Small"
"L","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 30",26.8,2021-02-18,7.87,7.87,0.24,7.16,8.59,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,2,8.11,0.3,0.85,0.56,-0.79,0.77,80.25,71.11,21.57,77.87,7.71,0.16,2.11,30.65,"Not Sig",6.48,"XXL"
"L","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 30",26.8,2021-02-18,80.62,80.62,2.3,73.72,87.52,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,2,75.34,4.52,1.92,1.38,1.17,2.07,97.26,91.55,87.83,98.08,70.01,10.61,15.16,30.65,"Not Sig",1.05,"Moderate"
"L","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 30",26.8,2021-02-18,3.1,3.1,0.02,3.05,3.15,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,2,2.93,0.09,1.62,1.35,1.98,1.87,94.69,91.09,97.6,96.9,2.9,0.2,6.87,30.65,"Not Sig",57.72,"XXL"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 11",27.3,2021-02-18,290.5,290.5,1.99,284.54,296.46,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,0.97,0.75,1,0.74,83.43,77.42,84.1,76.94,300.92,-10.42,-3.46,30.65,"Not Sig",0.37,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 15",24.5,2021-02-18,264.83,264.83,5.48,248.4,281.27,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,0.08,0.22,0.1,-0.08,53.38,58.57,53.94,46.64,267.36,-2.52,-0.94,30.65,"Not Sig",0.27,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 2",24.9,2021-02-18,291.38,291.38,12.53,253.8,328.96,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,1,1.25,1.03,0.77,84.18,89.43,84.84,77.79,268.92,22.46,8.35,30.65,"Not Sig",0.86,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 22",26.5,2021-02-18,269.15,269.15,2.72,260.98,277.33,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,0.23,0.05,0.25,0.05,59.25,51.99,59.89,52.15,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 2",24.9,2021-02-18,146.27,146.27,9.98,116.33,176.22,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,0.11,0.15,0.19,-0.04,54.32,56.1,57.68,48.48,147.86,-1.59,-1.07,30.65,"Not Sig",NA,NA
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 11",27.3,2021-02-18,149.76,149.76,4.88,135.12,164.39,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,0.25,-0.03,0.35,0.09,60.02,48.98,63.82,53.64,158.51,-8.75,-5.52,30.65,"Not Sig",0.3,"Small"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 15",24.5,2021-02-18,153.86,153.86,4.07,141.66,166.06,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,0.43,0.43,0.54,0.24,66.47,66.72,70.61,59.63,164.36,-10.5,-6.39,30.65,"Not Sig",0.07,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 22",26.5,2021-02-18,142.14,142.14,6.11,123.82,160.46,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,-0.06,-0.26,0,-0.19,47.44,39.83,50.15,42.4,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 11",27.3,2021-02-18,33.7,33.7,0.75,31.44,35.95,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,33,33.05,4.05,0.1,-0.13,0.16,0.12,53.79,44.71,56.29,54.9,32.45,1.25,3.85,30.65,"Not Sig",NA,NA
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 2",24.9,2021-02-18,37.33,37.33,3.43,27.04,47.62,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,0.99,1.08,1.06,1.23,83.85,86.04,85.44,89.03,35.26,2.07,5.87,30.65,"Not Sig",0.2,"Small"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 22",26.5,2021-02-18,36.82,36.82,0.45,35.48,38.16,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,33,33.05,4.05,0.86,0.62,0.93,1.07,80.58,73.15,82.36,85.82,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 15",24.5,2021-02-18,34.42,34.42,0.97,31.51,37.33,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,0.27,0.36,0.34,0.34,60.75,64.19,63.19,63.42,34.91,-0.49,-1.41,30.65,"Not Sig",NA,NA
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 11",27.3,2021-02-18,7.2,7.2,0.5,5.68,8.71,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,33,7.31,0.59,-0.27,-0.16,-0.2,-0.33,39.36,43.66,42.09,36.98,7.73,-0.54,-6.95,30.65,"Not Sig",0.07,"Trivial"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 15",24.5,2021-02-18,8.38,8.38,0.12,8.02,8.74,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,1.69,1.46,1.8,1.59,95.4,92.73,96.43,94.37,7.44,0.94,12.67,30.65,"Not Sig",2.45,"XL"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 22",26.5,2021-02-18,7.59,7.59,0.23,6.92,8.27,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,33,7.31,0.59,0.39,0.26,0.47,0.31,65.08,60.28,68.23,62.29,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 2",24.9,2021-02-18,7.46,7.46,0.44,6.15,8.76,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,0.16,0.23,0.24,0.09,56.41,59.1,59.57,53.63,8.23,-0.77,-9.37,30.65,"Not Sig",NA,NA
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 2",24.9,2021-02-18,64.72,64.72,3.85,53.17,76.26,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,0.33,0.46,0.43,0.32,62.75,67.88,66.46,62.51,71.63,-6.92,-9.66,30.65,"Not Sig",0.62,"Moderate"
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 15",24.5,2021-02-18,74.77,74.77,2.23,68.08,81.45,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,1.33,1.56,1.47,1.43,90.87,94.11,92.94,92.3,76.73,-1.96,-2.55,30.65,"Not Sig",0.5,"Small"
"R","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 11",27.3,2021-02-18,71.49,71.49,3.96,59.63,83.36,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,33,60.63,9.61,1,0.51,1.13,1.06,84.25,69.53,87.09,85.66,67.88,3.62,5.33,30.65,"Not Sig",0.56,"Small"
"R","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 22",26.5,2021-02-18,73.2,73.2,1.02,70.13,76.26,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,33,60.63,9.61,1.18,0.67,1.31,1.25,88.01,74.93,90.45,89.48,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 22",26.5,2021-02-18,3.04,3.04,0.03,2.94,3.14,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,33,2.8,0.18,1.26,1.01,1.29,1.46,89.7,84.39,90.14,92.83,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 11",27.3,2021-02-18,2.89,2.89,0.02,2.82,2.95,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,33,2.8,0.18,0.44,0.22,0.48,0.51,67.04,58.79,68.29,69.66,2.79,0.09,3.33,30.65,"Not Sig",NA,NA
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 2",24.9,2021-02-18,3.13,3.13,0.19,2.57,3.7,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,1.8,1.89,1.82,2.08,96.43,97.04,96.57,98.14,2.9,0.23,7.95,30.65,"Not Sig",0.76,"Moderate"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 15",24.5,2021-02-18,2.83,2.83,0.06,2.66,3.01,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,0.13,0.24,0.17,0.16,55.28,59.32,56.81,56.34,2.8,0.03,1.02,30.65,"Not Sig",1.12,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 10",25.5,2021-02-19,220.37,220.37,2.89,211.69,229.06,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,-1.45,-1.56,-1.46,-1.51,7.34,5.98,7.22,6.59,209.83,10.55,5.03,30.65,"Not Sig",0.36,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Goalkeeper","25-29 year old","athlete 27",25,2021-02-19,269.34,269.34,2.25,262.59,276.09,"no",35,262.38,28.95,23,267.64,30.36,3,255.25,29.36,33,262.01,28.53,0.24,0.06,0.26,0.48,59.5,52.23,60.14,68.43,266.39,2.95,1.11,30.65,"Not Sig",0.26,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 5",24.3,2021-02-19,247.71,247.71,2.62,239.86,255.56,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,-0.51,-0.45,-0.5,-0.63,30.61,32.64,30.81,26.35,244.98,2.73,1.11,30.65,"Not Sig",0.01,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 4",22.5,2021-02-19,271.86,271.86,3.19,262.29,281.43,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,0.33,0.49,0.35,0.14,62.83,68.79,63.51,55.58,265.22,6.64,2.5,30.65,"Not Sig",0.14,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 10",25.5,2021-02-19,110.84,110.84,6.28,92,129.69,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,-1.37,-1.21,-1.43,-1.35,8.51,11.26,7.59,8.78,95.93,14.91,15.55,30.65,"Not Sig",0.35,"Small"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Goalkeeper","25-29 year old","athlete 27",25,2021-02-19,146.4,146.4,7.29,124.52,168.27,"no",35,143.68,23.94,23,150.59,32.78,3,143.57,16.48,33,142.06,21.78,0.11,-0.13,0.2,0.17,54.53,44.91,57.9,56.81,148,-1.6,-1.08,30.65,"Not Sig",0.69,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 5",24.3,2021-02-19,142.73,142.73,5.91,125.01,160.45,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,-0.04,0.02,0.03,-0.17,48.42,50.93,51.23,43.25,158.83,-16.11,-10.14,30.65,"Not Sig",0.61,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 4",22.5,2021-02-19,168.1,168.1,6.05,149.95,186.25,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,1.02,0.96,1.2,0.77,84.62,83.03,88.41,78.02,154.56,13.54,8.76,30.65,"Not Sig",1.24,"Large"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","25-29 year old","athlete 10",25.5,2021-02-19,32.71,32.71,0.93,29.92,35.51,"no",35,33.31,4.07,23,34.25,4.16,22,33.29,3.29,33,33.05,4.05,-0.15,-0.37,-0.08,-0.17,44.2,35.62,46.66,43.06,29.91,2.8,9.37,30.65,"Not Sig",2.64,"XL"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 5",24.3,2021-02-19,27.42,27.42,0.39,26.25,28.59,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,-1.45,-1.36,-1.39,-1.78,7.39,8.63,8.21,3.72,28.94,-1.52,-5.26,30.65,"Not Sig",1.06,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Defender","21-24 year old","athlete 4",22.5,2021-02-19,35.79,35.79,0.9,33.09,38.49,"no",35,33.31,4.07,26,32.95,4.05,22,33.29,3.29,33,33.05,4.05,0.61,0.7,0.67,0.76,72.87,75.83,75,77.6,33.29,2.5,7.5,30.65,"Not Sig",0.99,"Moderate"
"R","CMJ (Force Plates)","Concentric Mean Power / BM","Goalkeeper","25-29 year old","athlete 27",25,2021-02-19,29.85,29.85,0.96,26.96,32.73,"no",35,33.31,4.07,23,34.25,4.16,3,32.02,9.72,33,33.05,4.05,-0.85,-1.06,-0.79,-0.22,19.76,14.53,21.45,41.15,29.42,0.43,1.45,30.65,"Not Sig",0.51,"Small"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 5",24.3,2021-02-19,6.53,6.53,0.24,5.81,7.25,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,-1.37,-1,-1.32,-1.41,8.6,15.91,9.31,7.95,6.64,-0.1,-1.55,30.65,"Not Sig",0.88,"Moderate"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","21-24 year old","athlete 4",22.5,2021-02-19,7.37,7.37,0.26,6.59,8.14,"no",35,7.36,0.6,26,7.28,0.75,22,7.4,0.62,33,7.31,0.59,0.01,0.11,0.09,-0.06,50.46,54.37,53.54,47.77,6.61,0.76,11.44,30.65,"Not Sig",1.42,"Large"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Goalkeeper","25-29 year old","athlete 27",25,2021-02-19,7.6,7.6,0.38,6.47,8.73,"no",35,7.36,0.6,23,7.35,0.95,3,7.79,0.41,33,7.31,0.59,0.4,0.27,0.48,-0.47,65.41,60.49,68.55,31.81,7.12,0.48,6.69,30.65,"Not Sig",0.46,"Small"
"R","CMJ (Force Plates)","Eccentric Mean Power / BM","Defender","25-29 year old","athlete 10",25.5,2021-02-19,7.86,7.86,0.28,7.01,8.71,"no",35,7.36,0.6,23,7.35,0.95,22,7.4,0.62,33,7.31,0.59,0.83,0.54,0.92,0.74,79.54,70.55,82.19,77.13,8.02,-0.16,-1.99,30.65,"Not Sig",1.05,"Moderate"
"R","CMJ (Force Plates)","RSI-modified","Goalkeeper","25-29 year old","athlete 27",25,2021-02-19,65.24,65.24,4.08,52.99,77.49,"no",35,61.47,9.97,23,66.1,10.56,3,62.72,21.2,33,60.63,9.61,0.38,-0.08,0.48,0.12,64.72,46.76,68.43,54.73,61.74,3.5,5.66,30.65,"Not Sig",0.37,"Small"
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 4",22.5,2021-02-19,71.43,71.43,2.56,63.77,79.1,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,1,1.2,1.12,1.06,84.11,88.49,86.96,85.51,59.91,11.52,19.23,30.65,"Not Sig",0.8,"Moderate"
"R","CMJ (Force Plates)","RSI-modified","Defender","21-24 year old","athlete 5",24.3,2021-02-19,54.15,54.15,1.27,50.33,57.97,"no",35,61.47,9.97,26,60.47,9.14,22,61.82,9.08,33,60.63,9.61,-0.73,-0.69,-0.67,-0.84,23.16,24.46,25.01,19.94,59.81,-5.66,-9.46,30.65,"Not Sig",1.72,"Large"
"R","CMJ (Force Plates)","RSI-modified","Defender","25-29 year old","athlete 10",25.5,2021-02-19,66.35,66.35,5.34,50.34,82.36,"no",35,61.47,9.97,23,66.1,10.56,22,61.82,9.08,33,60.63,9.61,0.49,0.02,0.6,0.5,68.77,50.96,72.43,69.11,55.39,10.96,19.79,30.65,"Not Sig",1.67,"Large"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Goalkeeper","25-29 year old","athlete 27",25,2021-02-19,2.63,2.63,0.02,2.56,2.69,"no",35,2.81,0.18,23,2.85,0.19,3,2.69,0.35,33,2.8,0.18,-1.01,-1.17,-0.96,-0.18,15.61,12.16,16.91,42.92,2.58,0.04,1.72,30.65,"Not Sig",60.54,"XXL"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","25-29 year old","athlete 10",25.5,2021-02-19,2.84,2.84,0.03,2.74,2.94,"no",35,2.81,0.18,23,2.85,0.19,22,2.81,0.16,33,2.8,0.18,0.18,-0.03,0.22,0.22,57.22,48.98,58.72,58.57,2.76,0.08,2.84,30.65,"Not Sig",0.19,"Trivial"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 4",22.5,2021-02-19,2.84,2.84,0.03,2.74,2.93,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,0.15,0.25,0.19,0.18,55.97,59.98,57.49,57.13,2.75,0.09,3.24,30.65,"Not Sig",0.06,"Trivial"
"R","CMJ (Force Plates)","Vertical Velocity at Takeoff","Defender","21-24 year old","athlete 5",24.3,2021-02-19,2.42,2.42,0.03,2.34,2.51,"no",35,2.81,0.18,26,2.79,0.18,22,2.81,0.16,33,2.8,0.18,-2.13,-2,-2.06,-2.45,1.65,2.27,1.95,0.72,2.43,0,-0.12,30.65,"Not Sig",0.51,"Small"
"R","Nordic Hamstring Strength","Lateral Assymetry %","Center Field","21-24 year old","athlete 21",22.7,2021-02-19,29.49,29.49,NA,NA,NA,NA,36,3.83,13.44,32,2.13,10.37,5,9.7,16.93,34,4.05,13.8,1.91,2.64,1.84,1.17,97.19,99.58,96.73,87.88,NA,NA,NA,30.65,NA,NA,NA
"R","Nordic Hamstring Strength","Left Hamstring Strength","Center Field","21-24 year old","athlete 21",22.7,2021-02-19,340.56,340.56,NA,NA,NA,NA,36,369.27,93.59,32,385.46,85.34,5,450.28,157.68,34,366.88,94.82,-0.31,-0.53,-0.28,-0.7,37.95,29.94,39.07,24.33,NA,NA,NA,30.65,NA,NA,NA
"R","Nordic Hamstring Strength","Right Hamstring Strength","Center Field","21-24 year old","athlete 21",22.7,2021-02-19,483,483,NA,NA,NA,NA,36,382.72,81.16,32,392.12,79.9,5,488.02,100.11,34,381.11,82.07,1.24,1.14,1.24,-0.05,89.17,87.23,89.28,48,NA,NA,NA,30.65,NA,NA,NA
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 17",24.8,2021-02-20,239.23,239.23,3.01,230.21,248.26,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,-0.8,-0.78,-0.8,-0.9,21.2,21.78,21.23,18.31,242.83,-3.6,-1.48,30.65,"Not Sig",NA,NA
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 3",27.5,2021-02-20,317,317,2.4,309.79,324.21,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,1.89,1.63,1.93,1.59,97.04,94.8,97.31,94.35,303.93,13.07,4.3,30.65,"Not Sig",0.58,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 37",25.5,2021-02-20,246.08,246.08,6.06,227.89,264.27,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,-0.56,-0.71,-0.56,-0.68,28.67,23.88,28.83,24.68,239.76,6.32,2.63,30.65,"Not Sig",0.23,"Small"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","21-24 year old","athlete 1",23.8,2021-02-20,304.26,304.26,8.29,279.39,329.12,"no",35,262.38,28.95,26,259.27,25.7,22,267.47,31.25,33,262.01,28.53,1.45,1.75,1.48,1.18,92.6,96,93.07,88.05,337.81,-33.55,-9.93,30.65,"Not Sig",1.38,"Large"
"R","CMJ (Force Plates)","Concentric Impulse","Defender","25-29 year old","athlete 20",25,2021-02-20,256.13,256.13,2.27,249.33,262.92,"no",35,262.38,28.95,23,267.64,30.36,22,267.47,31.25,33,262.01,28.53,-0.22,-0.38,-0.21,-0.36,41.45,35.22,41.83,35.83,263.3,-7.17,-2.72,30.65,"Not Sig",0.91,"Moderate"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 1",23.8,2021-02-20,139.49,139.49,8.44,114.16,164.82,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,-0.17,-0.1,-0.12,-0.29,43.06,46.19,45.31,38.58,160.56,-21.07,-13.12,30.65,"Not Sig",0.58,"Small"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 20",25,2021-02-20,117.09,117.09,6.19,98.54,135.65,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,-1.11,-1.02,-1.15,-1.12,13.34,15.34,12.58,13.08,124.64,-7.55,-6.06,30.65,"Not Sig",0.56,"Small"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","21-24 year old","athlete 17",24.8,2021-02-20,148.35,148.35,5.32,132.4,164.31,"no",35,143.68,23.94,26,142.09,27.22,22,147.3,26.91,33,142.06,21.78,0.2,0.23,0.29,0.04,57.74,59.09,61.38,51.56,157.06,-8.71,-5.55,30.65,"Not Sig",0.05,"Trivial"
"R","CMJ (Force Plates)","Concentric Impulse-100ms","Defender","25-29 year old","athlete 3",27.5,2021-02-20,158.79,158.79,2.94,149.98,167.6,"no",35,143.68,23.94,23,150.59,32.78,22,147.3,26.91,33,142.06,21.78,0.63,0.25,0.77,0.43,73.6,59.87,77.88,66.52,149.85,8.94,5.97,30.65,"Not Sig",0.74,"Moderate"
